Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Unit;Yield_grams_animal;Flag;Flag Description
QL;Livestock Primary;97;Hungary;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;288;g/An;28800;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;286;g/An;28600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;289;g/An;28900;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2494;g/An;249400;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2532;g/An;253200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2562;g/An;256200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2546;g/An;254600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;2570;g/An;257000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;116;g/An;11600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;118;g/An;11800;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;113;g/An;11300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;123;g/An;12300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;107;g/An;10700;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;3082;g/An;308200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2607;g/An;260700;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;2608;g/An;260800;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;2656;g/An;265600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2771;g/An;277100;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;927;g/An;92700;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;940;g/An;94000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;933;g/An;93300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;930;g/An;93000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;941;g/An;94100;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;182;g/An;18200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;175;g/An;17500;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;168;g/An;16800;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;176;g/An;17600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;174;g/An;17400;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;75176;g/An;7517600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;76130;g/An;7613000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;76729;g/An;7672900;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;80635;g/An;8063500;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;81040;g/An;8104000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;2526;g/An;252600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;2754;g/An;275400;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;3007;g/An;300700;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;2455;g/An;245500;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;2281;g/An;228100;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;735;g/An;73500;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;1026;g/An;102600;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;1273;g/An;127300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;953;g/An;95300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;1234;g/An;123400;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;22;g/An;2200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;23;g/An;2300;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;22;g/An;2200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;24;g/An;2400;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;21;g/An;2100;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;42;g/An;4200;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;39;g/An;3900;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;97;Hungary;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;300;g/An;30000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;318;g/An;31800;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;320;g/An;32000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;330;g/An;33000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;341;g/An;34100;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;2694;g/An;269400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;2852;g/An;285200;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;2870;g/An;287000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;2959;g/An;295900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;3059;g/An;305900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;3338;g/An;333800;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;3301;g/An;330100;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;3277;g/An;327700;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;3345;g/An;334500;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;3190;g/An;319000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;861;g/An;86100;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;909;g/An;90900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;909;g/An;90900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;923;g/An;92300;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;938;g/An;93800;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;234;g/An;23400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;176;g/An;17600;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;199;g/An;19900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;342;g/An;34200;Fc;Calculated data
QL;Livestock Primary;173;Poland;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;164;g/An;16400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;56208;g/An;5620800;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;58073;g/An;5807300;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;61721;g/An;6172100;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;63567;g/An;6356700;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;63464;g/An;6346400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;2627;g/An;262700;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;2609;g/An;260900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;2347;g/An;234700;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;2500;g/An;250000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;2530;g/An;253000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;120;g/An;12000;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;108;g/An;10800;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;113;g/An;11300;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;136;g/An;13600;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;144;g/An;14400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;0;g/An;0;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;0;g/An;0;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;0;g/An;0;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;0;g/An;0;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;0;g/An;0;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;57;g/An;5700;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;43;g/An;4300;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;49;g/An;4900;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;84;g/An;8400;Fc;Calculated data
QL;Livestock Primary;173;Poland;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;40;g/An;4000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;126;g/An;12600;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;125;g/An;12500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;143;g/An;14300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;119;g/An;11900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;136;g/An;13600;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;1194;g/An;119400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;1187;g/An;118700;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;1362;g/An;136200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;1127;g/An;112700;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;1292;g/An;129200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;1135;g/An;113500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;2250;g/An;225000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;1487;g/An;148700;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;1921;g/An;192100;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;2160;g/An;216000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;823;g/An;82300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;836;g/An;83600;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;873;g/An;87300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;783;g/An;78300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;890;g/An;89000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;142;g/An;14200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;180;g/An;18000;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;185;g/An;18500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;174;g/An;17400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;145;g/An;14500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;36719;g/An;3671900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;36659;g/An;3665900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;36125;g/An;3612500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;39262;g/An;3926200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;38389;g/An;3838900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;1020;Milk, whole fresh goat;2014;2014;hg/An;1661;g/An;166100;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;1020;Milk, whole fresh goat;2015;2015;hg/An;1786;g/An;178600;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;1020;Milk, whole fresh goat;2016;2016;hg/An;1834;g/An;183400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;1020;Milk, whole fresh goat;2017;2017;hg/An;1849;g/An;184900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;1020;Milk, whole fresh goat;2018;2018;hg/An;1823;g/An;182300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;385;g/An;38500;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;367;g/An;36700;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;393;g/An;39300;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;384;g/An;38400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;382;g/An;38200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;995;Skins, sheep, fresh;2014;2014;hg/An;64;g/An;6400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;995;Skins, sheep, fresh;2015;2015;hg/An;82;g/An;8200;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;995;Skins, sheep, fresh;2016;2016;hg/An;84;g/An;8400;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;995;Skins, sheep, fresh;2017;2017;hg/An;79;g/An;7900;Fc;Calculated data
QL;Livestock Primary;146;Republic of Moldova;5420;Yield;995;Skins, sheep, fresh;2018;2018;hg/An;66;g/An;6600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;919;Hides, cattle, fresh;2014;2014;hg/An;329;g/An;32900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;919;Hides, cattle, fresh;2015;2015;hg/An;335;g/An;33500;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;919;Hides, cattle, fresh;2016;2016;hg/An;332;g/An;33200;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;919;Hides, cattle, fresh;2017;2017;hg/An;334;g/An;33400;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;919;Hides, cattle, fresh;2018;2018;hg/An;341;g/An;34100;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;867;Meat, cattle;2014;2014;hg/An;1610;g/An;161000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;867;Meat, cattle;2015;2015;hg/An;1639;g/An;163900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;867;Meat, cattle;2016;2016;hg/An;1625;g/An;162500;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;867;Meat, cattle;2017;2017;hg/An;1637;g/An;163700;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;867;Meat, cattle;2018;2018;hg/An;1669;g/An;166900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1017;Meat, goat;2014;2014;hg/An;101;g/An;10100;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1017;Meat, goat;2015;2015;hg/An;103;g/An;10300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1017;Meat, goat;2016;2016;hg/An;100;g/An;10000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1017;Meat, goat;2017;2017;hg/An;113;g/An;11300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1017;Meat, goat;2018;2018;hg/An;106;g/An;10600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1097;Meat, horse;2014;2014;hg/An;1800;g/An;180000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1097;Meat, horse;2015;2015;hg/An;1800;g/An;180000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1097;Meat, horse;2016;2016;hg/An;1800;g/An;180000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1097;Meat, horse;2017;2017;hg/An;1800;g/An;180000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1097;Meat, horse;2018;2018;hg/An;1800;g/An;180000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1035;Meat, pig;2014;2014;hg/An;811;g/An;81100;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1035;Meat, pig;2015;2015;hg/An;816;g/An;81600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1035;Meat, pig;2016;2016;hg/An;837;g/An;83700;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1035;Meat, pig;2017;2017;hg/An;844;g/An;84400;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;1035;Meat, pig;2018;2018;hg/An;862;g/An;86200;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;977;Meat, sheep;2014;2014;hg/An;103;g/An;10300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;977;Meat, sheep;2015;2015;hg/An;109;g/An;10900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;977;Meat, sheep;2016;2016;hg/An;100;g/An;10000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;977;Meat, sheep;2017;2017;hg/An;113;g/An;11300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5417;Yield/Carcass Weight;977;Meat, sheep;2018;2018;hg/An;107;g/An;10700;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;882;Milk, whole fresh cow;2014;2014;hg/An;35332;g/An;3533200;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;882;Milk, whole fresh cow;2015;2015;hg/An;33715;g/An;3371500;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;882;Milk, whole fresh cow;2016;2016;hg/An;33209;g/An;3320900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;882;Milk, whole fresh cow;2017;2017;hg/An;31983;g/An;3198300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;882;Milk, whole fresh cow;2018;2018;hg/An;32451;g/An;3245100;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;982;Milk, whole fresh sheep;2014;2014;hg/An;1005;g/An;100500;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;982;Milk, whole fresh sheep;2015;2015;hg/An;963;g/An;96300;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;982;Milk, whole fresh sheep;2016;2016;hg/An;834;g/An;83400;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;982;Milk, whole fresh sheep;2017;2017;hg/An;826;g/An;82600;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;982;Milk, whole fresh sheep;2018;2018;hg/An;819;g/An;81900;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;1025;Skins, goat, fresh;2014;2014;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;1025;Skins, goat, fresh;2015;2015;hg/An;28;g/An;2800;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;1025;Skins, goat, fresh;2016;2016;hg/An;27;g/An;2700;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;1025;Skins, goat, fresh;2017;2017;hg/An;30;g/An;3000;Fc;Calculated data
QL;Livestock Primary;183;Romania;5420;Yield;1025;Skins, goat, fresh;2018;2018;hg/An;29;g/An;2900;Fc;Calculated data
