DomainCode;Domain;AreaCode;Country;ElementCode;Element;ItemCode;Item;Year;Unit;ProducerPrices_USD_per_ton;Flag;Flag Description
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2016;USD;588.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2017;USD;659.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);401;Chillies and peppers, green;2018;USD;616.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2016;USD;519.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2017;USD;533.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);397;Cucumbers and gherkins;2018;USD;561.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2016;USD;1257.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2017;USD;1863.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1062;Eggs, hen, in shell;2018;USD;2015.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);569;Figs;2016;USD;2293.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);569;Figs;2017;USD;2477.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);569;Figs;2018;USD;1081.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);406;Garlic;2016;USD;2922.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);406;Garlic;2017;USD;1898.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);406;Garlic;2018;USD;2126.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);560;Grapes;2016;USD;527.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);560;Grapes;2017;USD;613.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);560;Grapes;2018;USD;704.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1182;Honey, natural;2016;USD;4938;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1182;Honey, natural;2017;USD;4916;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1182;Honey, natural;2018;USD;4896.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);497;Lemons and limes;2016;USD;1747.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);497;Lemons and limes;2017;USD;1314.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);497;Lemons and limes;2018;USD;1339.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2016;USD;555.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2017;USD;853.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);372;Lettuce and chicory;2018;USD;692.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);56;Maize;2016;USD;154.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);56;Maize;2017;USD;183.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);56;Maize;2018;USD;167;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2016;USD;1299.4;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2017;USD;1368.9;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);945;Meat live weight, cattle;2018;USD;1384.4;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2016;USD;772.7;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2017;USD;727.5;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1095;Meat live weight, chicken;2018;USD;714.2;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2016;USD;1158.7;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2017;USD;1310.4;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1056;Meat live weight, pig;2018;USD;1262.9;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2016;USD;1507;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2017;USD;1482.3;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1013;Meat live weight, sheep;2018;USD;1555.9;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2016;USD;4429.7;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2017;USD;4506;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1088;Meat live weight, turkey;2018;USD;4513.6;Fc;Calculated data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);867;Meat, cattle;2016;USD;2170.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);867;Meat, cattle;2017;USD;2286;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);867;Meat, cattle;2018;USD;2312;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1058;Meat, chicken;2016;USD;1027.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1058;Meat, chicken;2017;USD;967.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1058;Meat, chicken;2018;USD;949.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1035;Meat, pig;2016;USD;1425.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1035;Meat, pig;2017;USD;1611.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1035;Meat, pig;2018;USD;1553.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);977;Meat, sheep;2016;USD;2893.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);977;Meat, sheep;2017;USD;2846.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);977;Meat, sheep;2018;USD;2987.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1080;Meat, turkey;2016;USD;5891.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1080;Meat, turkey;2017;USD;5993;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);1080;Meat, turkey;2018;USD;6003.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2016;USD;298.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2017;USD;314.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);882;Milk, whole fresh cow;2018;USD;324.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);982;Milk, whole fresh sheep;2018;USD;422.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);75;Oats;2016;USD;226.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);75;Oats;2017;USD;165.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);75;Oats;2018;USD;156.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);403;Onions, dry;2016;USD;219.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);403;Onions, dry;2017;USD;312.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);403;Onions, dry;2018;USD;368.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2016;USD;696.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2017;USD;708.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);534;Peaches and nectarines;2018;USD;725.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);521;Pears;2016;USD;638;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);521;Pears;2017;USD;643.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);521;Pears;2018;USD;415.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);536;Plums and sloes;2016;USD;535.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);536;Plums and sloes;2017;USD;561.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);536;Plums and sloes;2018;USD;426.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);116;Potatoes;2016;USD;204.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);116;Potatoes;2017;USD;200;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);116;Potatoes;2018;USD;297.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);523;Quinces;2016;USD;261.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);523;Quinces;2017;USD;288.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);523;Quinces;2018;USD;447.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);270;Rapeseed;2016;USD;369.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);270;Rapeseed;2017;USD;408.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);270;Rapeseed;2018;USD;375.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);547;Raspberries;2016;USD;1671.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);547;Raspberries;2017;USD;784.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);547;Raspberries;2018;USD;946.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);71;Rye;2016;USD;194.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);71;Rye;2017;USD;182.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);71;Rye;2018;USD;209;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);236;Soybeans;2016;USD;319.5;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);236;Soybeans;2017;USD;374;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);236;Soybeans;2018;USD;351.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);544;Strawberries;2016;USD;1193.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);544;Strawberries;2017;USD;1091.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);544;Strawberries;2018;USD;1085.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);267;Sunflower seed;2016;USD;275.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);267;Sunflower seed;2017;USD;299.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);267;Sunflower seed;2018;USD;260.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);495;Tangerines, mandarins, clementines, satsumas;2016;USD;381.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);495;Tangerines, mandarins, clementines, satsumas;2017;USD;752.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);495;Tangerines, mandarins, clementines, satsumas;2018;USD;626.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2016;USD;1545.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2017;USD;1593.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);826;Tobacco, unmanufactured;2018;USD;1602.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);388;Tomatoes;2016;USD;565;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);388;Tomatoes;2017;USD;538.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);388;Tomatoes;2018;USD;610.1;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);97;Triticale;2016;USD;169.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);97;Triticale;2017;USD;161.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);97;Triticale;2018;USD;151.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2016;USD;2554.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2017;USD;2972.3;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);222;Walnuts, with shell;2018;USD;2850.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);567;Watermelons;2016;USD;109.2;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);567;Watermelons;2017;USD;179.8;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);567;Watermelons;2018;USD;172.6;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);15;Wheat;2016;USD;178.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);15;Wheat;2017;USD;179.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);15;Wheat;2018;USD;159.7;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);987;Wool, greasy;2016;USD;288.4;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);987;Wool, greasy;2017;USD;293.9;;Official data
PP;Producer Prices - Annual;80;Bosnia and Herzegovina;5532;Producer Price (USD/tonne);987;Wool, greasy;2018;USD;307.8;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);515;Apples;2016;USD;250.9;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);515;Apples;2017;USD;280.5;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);515;Apples;2018;USD;332.3;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);526;Apricots;2016;USD;343.3;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);526;Apricots;2017;USD;295.5;;Official data
PP;Producer Prices - Annual;27;Bulgaria;5532;Producer Price (USD/tonne);526;Apricots;2018;USD;374.3;;Official data
